run_id,episode,total_reward,avg_reward,epsilon,alpha,gamma,qtable_coverage
1,471,-165,-0.35,0.09433,0.1,0.9,98.0
1,472,-255,-0.54,0.09386,0.1,0.9,98.0
1,473,-200,-0.42,0.09339,0.1,0.9,98.0
1,474,-100,-0.21,0.09293,0.1,0.9,98.0
1,475,-230,-0.48,0.09246,0.1,0.9,98.0
1,476,-165,-0.35,0.092,0.1,0.9,98.0
1,477,-250,-0.52,0.09154,0.1,0.9,98.0
1,478,-165,-0.35,0.09108,0.1,0.9,98.0
1,479,-165,-0.34,0.09063,0.1,0.9,98.0
1,480,-80,-0.17,0.09017,0.1,0.9,98.0
1,481,-100,-0.21,0.08972,0.1,0.9,98.0
1,482,-60,-0.12,0.08927,0.1,0.9,98.0
1,483,-130,-0.27,0.08883,0.1,0.9,98.0
1,484,-130,-0.27,0.08838,0.1,0.9,98.0
1,485,-90,-0.19,0.08794,0.1,0.9,98.0
1,486,-60,-0.12,0.0875,0.1,0.9,98.0
1,487,-205,-0.42,0.08706,0.1,0.9,98.0
1,488,-100,-0.2,0.08663,0.1,0.9,98.0
1,489,-165,-0.34,0.0862,0.1,0.9,98.0
1,490,-165,-0.34,0.08576,0.1,0.9,98.0
1,491,-165,-0.34,0.08534,0.1,0.9,98.0
1,492,-60,-0.12,0.08491,0.1,0.9,98.0
1,493,-165,-0.33,0.08448,0.1,0.9,98.0
1,494,-100,-0.2,0.08406,0.1,0.9,98.0
1,495,-100,-0.2,0.08364,0.1,0.9,98.0
1,496,-110,-0.22,0.08322,0.1,0.9,98.0
1,497,-165,-0.33,0.08281,0.1,0.9,98.0
1,498,-165,-0.33,0.08239,0.1,0.9,98.0
1,499,-130,-0.26,0.08198,0.1,0.9,98.0
1,500,-210,-0.42,0.08157,0.1,0.9,98.0
1,501,-60,-0.12,0.08116,0.1,0.9,98.0
1,502,-60,-0.12,0.08076,0.1,0.9,98.0
1,503,-255,-0.51,0.08035,0.1,0.9,98.0
1,504,-185,-0.37,0.07995,0.1,0.9,98.0
1,505,-100,-0.2,0.07955,0.1,0.9,98.0
1,506,-240,-0.47,0.07916,0.1,0.9,98.0
1,507,-60,-0.12,0.07876,0.1,0.9,98.0
1,508,-165,-0.32,0.07837,0.1,0.9,98.0
1,509,-60,-0.12,0.07797,0.1,0.9,98.0
1,510,-165,-0.32,0.07758,0.1,0.9,98.0
1,511,-270,-0.53,0.0772,0.1,0.9,98.0
1,512,-100,-0.2,0.07681,0.1,0.9,98.0
1,513,-205,-0.4,0.07643,0.1,0.9,98.0
1,514,-165,-0.32,0.07604,0.1,0.9,98.0
1,515,-165,-0.32,0.07566,0.1,0.9,98.0
1,516,-120,-0.23,0.07529,0.1,0.9,98.0
1,517,-165,-0.32,0.07491,0.1,0.9,98.0
1,518,-165,-0.32,0.07453,0.1,0.9,98.0
1,519,-90,-0.17,0.07416,0.1,0.9,98.0
1,520,-100,-0.19,0.07379,0.1,0.9,98.0
1,521,-235,-0.45,0.07342,0.1,0.9,98.0
1,522,-60,-0.11,0.07305,0.1,0.9,98.0
1,523,-165,-0.32,0.07269,0.1,0.9,98.0
1,524,-275,-0.52,0.07233,0.1,0.9,98.0
1,525,-185,-0.35,0.07196,0.1,0.9,98.0
1,526,-195,-0.37,0.0716,0.1,0.9,98.0
1,527,-170,-0.32,0.07125,0.1,0.9,98.0
1,528,-165,-0.31,0.07089,0.1,0.9,98.0
1,529,-165,-0.31,0.07054,0.1,0.9,98.0
1,530,-210,-0.4,0.07018,0.1,0.9,98.0
1,531,-60,-0.11,0.06983,0.1,0.9,98.0
1,532,-165,-0.31,0.06948,0.1,0.9,98.0
1,533,-60,-0.11,0.06914,0.1,0.9,98.0
1,534,-60,-0.11,0.06879,0.1,0.9,98.0
1,535,-185,-0.35,0.06845,0.1,0.9,98.0
1,536,-90,-0.17,0.0681,0.1,0.9,98.0
1,537,-165,-0.31,0.06776,0.1,0.9,98.0
1,538,-130,-0.24,0.06742,0.1,0.9,98.0
1,539,-165,-0.31,0.06709,0.1,0.9,98.0
1,540,-60,-0.11,0.06675,0.1,0.9,98.0
1,541,-80,-0.15,0.06642,0.1,0.9,98.0
1,542,-60,-0.11,0.06609,0.1,0.9,98.0
1,543,-165,-0.3,0.06576,0.1,0.9,98.0
1,544,-130,-0.24,0.06543,0.1,0.9,98.0
1,545,-210,-0.39,0.0651,0.1,0.9,98.0
1,546,-60,-0.11,0.06477,0.1,0.9,98.0
1,547,-60,-0.11,0.06445,0.1,0.9,98.0
1,548,-60,-0.11,0.06413,0.1,0.9,98.0
1,549,-60,-0.11,0.06381,0.1,0.9,98.0
1,550,-140,-0.25,0.06349,0.1,0.9,98.0
1,551,-180,-0.33,0.06317,0.1,0.9,98.0
1,552,-60,-0.11,0.06286,0.1,0.9,98.0
1,553,-60,-0.11,0.06254,0.1,0.9,98.0
1,554,-315,-0.57,0.06223,0.1,0.9,98.0
1,555,-225,-0.41,0.06192,0.1,0.9,98.0
1,556,-60,-0.11,0.06161,0.1,0.9,98.0
1,557,-60,-0.11,0.0613,0.1,0.9,98.0
1,558,-60,-0.11,0.06099,0.1,0.9,98.0
1,559,-60,-0.11,0.06069,0.1,0.9,98.0
1,560,-100,-0.18,0.06038,0.1,0.9,98.0
1,561,-170,-0.3,0.06008,0.1,0.9,98.0
1,562,-165,-0.29,0.05978,0.1,0.9,98.0
1,563,-100,-0.18,0.05948,0.1,0.9,98.0
1,564,-80,-0.14,0.05919,0.1,0.9,98.0
1,565,-165,-0.29,0.05889,0.1,0.9,98.0
1,566,-165,-0.29,0.0586,0.1,0.9,98.0
1,567,-60,-0.11,0.0583,0.1,0.9,98.0
1,568,-100,-0.18,0.05801,0.1,0.9,98.0
1,569,-60,-0.11,0.05772,0.1,0.9,98.0
1,570,-60,-0.11,0.05743,0.1,0.9,98.0
1,571,-60,-0.11,0.05715,0.1,0.9,98.0
1,572,-270,-0.47,0.05686,0.1,0.9,98.0
1,573,-100,-0.17,0.05658,0.1,0.9,98.0
1,574,-60,-0.1,0.05629,0.1,0.9,98.0
1,575,-60,-0.1,0.05601,0.1,0.9,98.0
1,576,-980,-1.7,0.05573,0.1,0.9,98.0
1,577,-120,-0.21,0.05545,0.1,0.9,98.0
1,578,-165,-0.29,0.05517,0.1,0.9,98.0
1,579,-235,-0.41,0.0549,0.1,0.9,98.0
1,580,-60,-0.1,0.05462,0.1,0.9,98.0
1,581,-130,-0.22,0.05435,0.1,0.9,98.0
1,582,-165,-0.28,0.05408,0.1,0.9,98.0
1,583,-235,-0.4,0.05381,0.1,0.9,98.0
1,584,-165,-0.28,0.05354,0.1,0.9,98.0
1,585,-165,-0.28,0.05327,0.1,0.9,98.0
1,586,-60,-0.1,0.05301,0.1,0.9,98.0
1,587,-60,-0.1,0.05274,0.1,0.9,98.0
1,588,-145,-0.25,0.05248,0.1,0.9,98.0
1,589,-185,-0.31,0.05221,0.1,0.9,98.0
1,590,-165,-0.28,0.05195,0.1,0.9,98.0
1,591,-205,-0.35,0.05169,0.1,0.9,98.0
1,592,-340,-0.57,0.05144,0.1,0.9,98.0
1,593,-165,-0.28,0.05118,0.1,0.9,98.0
1,594,-165,-0.28,0.05092,0.1,0.9,98.0
1,595,-100,-0.17,0.05067,0.1,0.9,98.0
1,596,-165,-0.28,0.05041,0.1,0.9,98.0
1,597,-285,-0.48,0.05016,0.1,0.9,98.0
1,598,-185,-0.31,0.04991,0.1,0.9,98.0
1,599,-165,-0.28,0.04991,0.1,0.9,98.0
1,600,-215,-0.36,0.04991,0.1,0.9,98.0
1,601,-60,-0.1,0.04991,0.1,0.9,98.0
1,602,-60,-0.1,0.04991,0.1,0.9,98.0
1,603,-100,-0.17,0.04991,0.1,0.9,98.0
1,604,-60,-0.1,0.04991,0.1,0.9,98.0
1,605,-60,-0.1,0.04991,0.1,0.9,98.0
1,606,-60,-0.1,0.04991,0.1,0.9,98.0
1,607,-100,-0.16,0.04991,0.1,0.9,98.0
1,608,-165,-0.27,0.04991,0.1,0.9,98.0
1,609,-60,-0.1,0.04991,0.1,0.9,98.0
1,610,-60,-0.1,0.04991,0.1,0.9,98.0
1,611,-205,-0.34,0.04991,0.1,0.9,98.0
1,612,-60,-0.1,0.04991,0.1,0.9,98.0
1,613,-60,-0.1,0.04991,0.1,0.9,98.0
1,614,-80,-0.13,0.04991,0.1,0.9,98.0
1,615,-120,-0.2,0.04991,0.1,0.9,98.0
1,616,-165,-0.27,0.04991,0.1,0.9,98.0
1,617,-165,-0.27,0.04991,0.1,0.9,98.0
1,618,-165,-0.27,0.04991,0.1,0.9,98.0
1,619,-60,-0.1,0.04991,0.1,0.9,98.0
1,620,-130,-0.21,0.04991,0.1,0.9,98.0
1,621,-60,-0.1,0.04991,0.1,0.9,98.0
1,622,-165,-0.27,0.04991,0.1,0.9,98.0
1,623,-165,-0.26,0.04991,0.1,0.9,98.0
1,624,-255,-0.41,0.04991,0.1,0.9,98.0
1,625,-235,-0.38,0.04991,0.1,0.9,98.0
1,626,-60,-0.1,0.04991,0.1,0.9,98.0
1,627,-165,-0.26,0.04991,0.1,0.9,98.0
1,628,-165,-0.26,0.04991,0.1,0.9,98.0
1,629,-60,-0.1,0.04991,0.1,0.9,98.0
1,630,-165,-0.26,0.04991,0.1,0.9,98.0
1,631,-165,-0.26,0.04991,0.1,0.9,98.0
1,632,-60,-0.09,0.04991,0.1,0.9,98.0
1,633,-205,-0.32,0.04991,0.1,0.9,98.0
1,634,-250,-0.39,0.04991,0.1,0.9,98.0
1,635,-165,-0.26,0.04991,0.1,0.9,98.0
1,636,-165,-0.26,0.04991,0.1,0.9,98.0
1,637,-130,-0.2,0.04991,0.1,0.9,98.0
1,638,-130,-0.2,0.04991,0.1,0.9,98.0
1,639,-90,-0.14,0.04991,0.1,0.9,98.0
1,640,-130,-0.2,0.04991,0.1,0.9,98.0
1,641,-185,-0.29,0.04991,0.1,0.9,98.0
1,642,-60,-0.09,0.04991,0.1,0.9,98.0
1,643,-165,-0.26,0.04991,0.1,0.9,98.0
1,644,-165,-0.26,0.04991,0.1,0.9,98.0
1,645,-100,-0.16,0.04991,0.1,0.9,98.0
1,646,-165,-0.26,0.04991,0.1,0.9,98.0
1,647,-185,-0.29,0.04991,0.1,0.9,98.0
1,648,-250,-0.39,0.04991,0.1,0.9,98.0
1,649,-60,-0.09,0.04991,0.1,0.9,98.0
1,650,-165,-0.25,0.04991,0.1,0.9,98.0
1,651,-60,-0.09,0.04991,0.1,0.9,98.0
1,652,-165,-0.25,0.04991,0.1,0.9,98.0
1,653,-130,-0.2,0.04991,0.1,0.9,98.0
1,654,-60,-0.09,0.04991,0.1,0.9,98.0
1,655,-165,-0.25,0.04991,0.1,0.9,98.0
1,656,-60,-0.09,0.04991,0.1,0.9,98.0
1,657,-265,-0.4,0.04991,0.1,0.9,98.0
1,658,-165,-0.25,0.04991,0.1,0.9,98.0
1,659,-60,-0.09,0.04991,0.1,0.9,98.0
1,660,-60,-0.09,0.04991,0.1,0.9,98.0
1,661,-100,-0.15,0.04991,0.1,0.9,98.0
1,662,-240,-0.36,0.04991,0.1,0.9,98.0
1,663,-165,-0.25,0.04991,0.1,0.9,98.0
1,664,-275,-0.41,0.04991,0.1,0.9,98.0
1,665,-185,-0.28,0.04991,0.1,0.9,98.0
1,666,-185,-0.28,0.04991,0.1,0.9,98.0
1,667,-165,-0.25,0.04991,0.1,0.9,98.0
1,668,-80,-0.12,0.04991,0.1,0.9,98.0
1,669,-165,-0.25,0.04991,0.1,0.9,98.0
1,670,-165,-0.25,0.04991,0.1,0.9,98.0
1,671,-250,-0.37,0.04991,0.1,0.9,98.0
1,672,-100,-0.15,0.04991,0.1,0.9,98.0
1,673,-165,-0.25,0.04991,0.1,0.9,98.0
1,674,-185,-0.27,0.04991,0.1,0.9,98.0
1,675,-100,-0.15,0.04991,0.1,0.9,98.0
1,676,-165,-0.24,0.04991,0.1,0.9,98.0
1,677,-165,-0.24,0.04991,0.1,0.9,98.0
1,678,-60,-0.09,0.04991,0.1,0.9,98.0
1,679,-165,-0.24,0.04991,0.1,0.9,98.0
1,680,-60,-0.09,0.04991,0.1,0.9,98.0
1,681,-60,-0.09,0.04991,0.1,0.9,98.0
1,682,-165,-0.24,0.04991,0.1,0.9,98.0
1,683,-100,-0.15,0.04991,0.1,0.9,98.0
1,684,-165,-0.24,0.04991,0.1,0.9,98.0
1,685,-165,-0.24,0.04991,0.1,0.9,98.0
1,686,-185,-0.27,0.04991,0.1,0.9,98.0
1,687,-185,-0.27,0.04991,0.1,0.9,98.0
1,688,-130,-0.19,0.04991,0.1,0.9,98.0
1,689,-165,-0.24,0.04991,0.1,0.9,98.0
1,690,-165,-0.24,0.04991,0.1,0.9,98.0
1,691,-235,-0.34,0.04991,0.1,0.9,98.0
1,692,-165,-0.24,0.04991,0.1,0.9,98.0
1,693,-205,-0.3,0.04991,0.1,0.9,98.0
1,694,-60,-0.09,0.04991,0.1,0.9,98.0
1,695,-165,-0.24,0.04991,0.1,0.9,98.0
1,696,-165,-0.24,0.04991,0.1,0.9,98.0
1,697,-165,-0.24,0.04991,0.1,0.9,98.0
1,698,-60,-0.09,0.04991,0.1,0.9,98.0
1,699,-165,-0.24,0.04991,0.1,0.9,98.0
1,700,-165,-0.24,0.04991,0.1,0.9,98.0
1,701,-60,-0.09,0.04991,0.1,0.9,98.0
1,702,-250,-0.36,0.04991,0.1,0.9,98.0
1,703,-60,-0.09,0.04991,0.1,0.9,98.0
1,704,-165,-0.23,0.04991,0.1,0.9,98.0
1,705,-165,-0.23,0.04991,0.1,0.9,98.0
1,706,-60,-0.08,0.04991,0.1,0.9,98.0
1,707,-220,-0.31,0.04991,0.1,0.9,98.0
1,708,-165,-0.23,0.04991,0.1,0.9,98.0
1,709,-165,-0.23,0.04991,0.1,0.9,98.0
1,710,-110,-0.15,0.04991,0.1,0.9,98.0
1,711,-250,-0.35,0.04991,0.1,0.9,98.0
1,712,-60,-0.08,0.04991,0.1,0.9,98.0
1,713,-235,-0.33,0.04991,0.1,0.9,98.0
1,714,-165,-0.23,0.04991,0.1,0.9,98.0
1,715,-185,-0.26,0.04991,0.1,0.9,98.0
1,716,-60,-0.08,0.04991,0.1,0.9,98.0
1,717,-60,-0.08,0.04991,0.1,0.9,98.0
1,718,-165,-0.23,0.04991,0.1,0.9,98.0
1,719,-60,-0.08,0.04991,0.1,0.9,98.0
1,720,-165,-0.23,0.04991,0.1,0.9,98.0
1,721,-60,-0.08,0.04991,0.1,0.9,98.0
1,722,-60,-0.08,0.04991,0.1,0.9,98.0
1,723,-165,-0.23,0.04991,0.1,0.9,98.0
1,724,-60,-0.08,0.04991,0.1,0.9,98.0
1,725,-60,-0.08,0.04991,0.1,0.9,98.0
1,726,-165,-0.23,0.04991,0.1,0.9,98.0
1,727,-100,-0.14,0.04991,0.1,0.9,98.0
1,728,-60,-0.08,0.04991,0.1,0.9,98.0
1,729,-165,-0.23,0.04991,0.1,0.9,98.0
1,730,-165,-0.23,0.04991,0.1,0.9,98.0
1,731,-60,-0.08,0.04991,0.1,0.9,98.0
1,732,-160,-0.22,0.04991,0.1,0.9,98.0
1,733,-205,-0.28,0.04991,0.1,0.9,98.0
1,734,-60,-0.08,0.04991,0.1,0.9,98.0
1,735,-165,-0.22,0.04991,0.1,0.9,98.0
1,736,-225,-0.31,0.04991,0.1,0.9,98.0
1,737,-185,-0.25,0.04991,0.1,0.9,98.0
1,738,-165,-0.22,0.04991,0.1,0.9,98.0
1,739,-165,-0.22,0.04991,0.1,0.9,98.0
1,740,-60,-0.08,0.04991,0.1,0.9,98.0
1,741,-60,-0.08,0.04991,0.1,0.9,98.0
1,742,-60,-0.08,0.04991,0.1,0.9,98.0
1,743,-210,-0.28,0.04991,0.1,0.9,98.0
1,744,-60,-0.08,0.04991,0.1,0.9,98.0
1,745,-165,-0.22,0.04991,0.1,0.9,98.0
1,746,-100,-0.13,0.04991,0.1,0.9,98.0
1,747,-60,-0.08,0.04991,0.1,0.9,98.0
1,748,-255,-0.34,0.04991,0.1,0.9,98.0
1,749,-100,-0.13,0.04991,0.1,0.9,98.0
1,750,-235,-0.31,0.04991,0.1,0.9,98.0
1,751,-60,-0.08,0.04991,0.1,0.9,98.0
1,752,-165,-0.22,0.04991,0.1,0.9,98.0
1,753,-60,-0.08,0.04991,0.1,0.9,98.0
1,754,-165,-0.22,0.04991,0.1,0.9,98.0
1,755,-60,-0.08,0.04991,0.1,0.9,98.0
1,756,-165,-0.22,0.04991,0.1,0.9,98.0
1,757,-80,-0.11,0.04991,0.1,0.9,98.0
1,758,-165,-0.22,0.04991,0.1,0.9,98.0
1,759,-60,-0.08,0.04991,0.1,0.9,98.0
1,760,-235,-0.31,0.04991,0.1,0.9,98.0
1,761,-165,-0.22,0.04991,0.1,0.9,98.0
1,762,-165,-0.22,0.04991,0.1,0.9,98.0
1,763,-100,-0.13,0.04991,0.1,0.9,98.0
1,764,-195,-0.26,0.04991,0.1,0.9,98.0
1,765,-165,-0.22,0.04991,0.1,0.9,98.0
1,766,-90,-0.12,0.04991,0.1,0.9,98.0
1,767,-235,-0.31,0.04991,0.1,0.9,98.0
1,768,-165,-0.21,0.04991,0.1,0.9,98.0
1,769,-165,-0.21,0.04991,0.1,0.9,98.0
1,770,-165,-0.21,0.04991,0.1,0.9,98.0
1,771,-60,-0.08,0.04991,0.1,0.9,98.0
1,772,-60,-0.08,0.04991,0.1,0.9,98.0
1,773,-165,-0.21,0.04991,0.1,0.9,98.0
1,774,-165,-0.21,0.04991,0.1,0.9,98.0
1,775,-165,-0.21,0.04991,0.1,0.9,98.0
1,776,-165,-0.21,0.04991,0.1,0.9,98.0
1,777,-165,-0.21,0.04991,0.1,0.9,98.0
1,778,-60,-0.08,0.04991,0.1,0.9,98.0
1,779,-165,-0.21,0.04991,0.1,0.9,98.0
1,780,-165,-0.21,0.04991,0.1,0.9,98.0
1,781,-130,-0.17,0.04991,0.1,0.9,98.0
1,782,-185,-0.24,0.04991,0.1,0.9,98.0
1,783,-250,-0.32,0.04991,0.1,0.9,98.0
1,784,-255,-0.33,0.04991,0.1,0.9,98.0
1,785,-60,-0.08,0.04991,0.1,0.9,98.0
1,786,-165,-0.21,0.04991,0.1,0.9,98.0
1,787,-60,-0.08,0.04991,0.1,0.9,98.0
1,788,-165,-0.21,0.04991,0.1,0.9,98.0
1,789,-100,-0.13,0.04991,0.1,0.9,98.0
1,790,-60,-0.08,0.04991,0.1,0.9,98.0
1,791,-165,-0.21,0.04991,0.1,0.9,98.0
1,792,-60,-0.08,0.04991,0.1,0.9,98.0
1,793,-340,-0.43,0.04991,0.1,0.9,98.0
1,794,-100,-0.13,0.04991,0.1,0.9,98.0
1,795,-60,-0.08,0.04991,0.1,0.9,98.0
1,796,-250,-0.31,0.04991,0.1,0.9,98.0
1,797,-185,-0.23,0.04991,0.1,0.9,98.0
1,798,-205,-0.26,0.04991,0.1,0.9,98.0
1,799,-165,-0.21,0.04991,0.1,0.9,98.0
1,800,-60,-0.07,0.04991,0.1,0.9,98.0
1,801,-235,-0.29,0.04991,0.1,0.9,98.0
1,802,-165,-0.21,0.04991,0.1,0.9,98.0
1,803,-100,-0.12,0.04991,0.1,0.9,98.0
1,804,-60,-0.07,0.04991,0.1,0.9,98.0
1,805,-60,-0.07,0.04991,0.1,0.9,98.0
1,806,-260,-0.32,0.04991,0.1,0.9,98.0
1,807,-60,-0.07,0.04991,0.1,0.9,98.0
1,808,-80,-0.1,0.04991,0.1,0.9,98.0
1,809,-60,-0.07,0.04991,0.1,0.9,98.0
1,810,-150,-0.19,0.04991,0.1,0.9,98.0
1,811,-100,-0.12,0.04991,0.1,0.9,98.0
1,812,-60,-0.07,0.04991,0.1,0.9,98.0
1,813,-165,-0.2,0.04991,0.1,0.9,98.0
1,814,-165,-0.2,0.04991,0.1,0.9,98.0
1,815,-250,-0.31,0.04991,0.1,0.9,98.0
1,816,-80,-0.1,0.04991,0.1,0.9,98.0
1,817,-130,-0.16,0.04991,0.1,0.9,98.0
1,818,-100,-0.12,0.04991,0.1,0.9,98.0
1,819,-165,-0.2,0.04991,0.1,0.9,98.0
1,820,-165,-0.2,0.04991,0.1,0.9,98.0
1,821,-165,-0.2,0.04991,0.1,0.9,98.0
1,822,-90,-0.11,0.04991,0.1,0.9,98.0
1,823,-165,-0.2,0.04991,0.1,0.9,98.0
1,824,-60,-0.07,0.04991,0.1,0.9,98.0
1,825,-165,-0.2,0.04991,0.1,0.9,98.0
1,826,-185,-0.22,0.04991,0.1,0.9,98.0
1,827,-245,-0.3,0.04991,0.1,0.9,98.0
1,828,-80,-0.1,0.04991,0.1,0.9,98.0
1,829,-165,-0.2,0.04991,0.1,0.9,98.0
1,830,-60,-0.07,0.04991,0.1,0.9,98.0
1,831,-140,-0.17,0.04991,0.1,0.9,98.0
1,832,-60,-0.07,0.04991,0.1,0.9,98.0
1,833,-165,-0.2,0.04991,0.1,0.9,98.0
1,834,-185,-0.22,0.04991,0.1,0.9,98.0
1,835,-130,-0.16,0.04991,0.1,0.9,98.0
1,836,-60,-0.07,0.04991,0.1,0.9,98.0
1,837,-165,-0.2,0.04991,0.1,0.9,98.0
1,838,-100,-0.12,0.04991,0.1,0.9,98.0
1,839,-80,-0.1,0.04991,0.1,0.9,98.0
1,840,-165,-0.2,0.04991,0.1,0.9,98.0
1,841,-165,-0.2,0.04991,0.1,0.9,98.0
1,842,-165,-0.2,0.04991,0.1,0.9,98.0
1,843,-165,-0.2,0.04991,0.1,0.9,98.0
1,844,-220,-0.26,0.04991,0.1,0.9,98.0
1,845,-230,-0.27,0.04991,0.1,0.9,98.0
1,846,-165,-0.2,0.04991,0.1,0.9,98.0
1,847,-200,-0.24,0.04991,0.1,0.9,98.0
1,848,-345,-0.41,0.04991,0.1,0.9,98.0
1,849,-130,-0.15,0.04991,0.1,0.9,98.0
1,850,-60,-0.07,0.04991,0.1,0.9,98.0
1,851,-60,-0.07,0.04991,0.1,0.9,98.0
1,852,-60,-0.07,0.04991,0.1,0.9,98.0
1,853,-205,-0.24,0.04991,0.1,0.9,98.0
1,854,-165,-0.19,0.04991,0.1,0.9,98.0
1,855,-100,-0.12,0.04991,0.1,0.9,98.0
1,856,-100,-0.12,0.04991,0.1,0.9,98.0
1,857,-60,-0.07,0.04991,0.1,0.9,98.0
1,858,-60,-0.07,0.04991,0.1,0.9,98.0
1,859,-60,-0.07,0.04991,0.1,0.9,98.0
1,860,-60,-0.07,0.04991,0.1,0.9,98.0
1,861,-60,-0.07,0.04991,0.1,0.9,98.0
1,862,-60,-0.07,0.04991,0.1,0.9,98.0
1,863,-60,-0.07,0.04991,0.1,0.9,98.0
1,864,-140,-0.16,0.04991,0.1,0.9,98.0
1,865,-60,-0.07,0.04991,0.1,0.9,98.0
1,866,-60,-0.07,0.04991,0.1,0.9,98.0
1,867,-100,-0.12,0.04991,0.1,0.9,98.0
1,868,-60,-0.07,0.04991,0.1,0.9,98.0
1,869,-185,-0.21,0.04991,0.1,0.9,98.0
1,870,-80,-0.09,0.04991,0.1,0.9,98.0
1,871,-60,-0.07,0.04991,0.1,0.9,98.0
1,872,-100,-0.11,0.04991,0.1,0.9,98.0
1,873,-100,-0.11,0.04991,0.1,0.9,98.0
1,874,-205,-0.23,0.04991,0.1,0.9,98.0
1,875,-60,-0.07,0.04991,0.1,0.9,98.0
1,876,-60,-0.07,0.04991,0.1,0.9,98.0
1,877,-165,-0.19,0.04991,0.1,0.9,98.0
1,878,-60,-0.07,0.04991,0.1,0.9,98.0
1,879,-165,-0.19,0.04991,0.1,0.9,98.0
1,880,-60,-0.07,0.04991,0.1,0.9,98.0
1,881,-60,-0.07,0.04991,0.1,0.9,98.0
1,882,-185,-0.21,0.04991,0.1,0.9,98.0
1,883,-130,-0.15,0.04991,0.1,0.9,98.0
1,884,-165,-0.19,0.04991,0.1,0.9,98.0
1,885,-255,-0.29,0.04991,0.1,0.9,98.0
1,886,-60,-0.07,0.04991,0.1,0.9,98.0
1,887,-165,-0.19,0.04991,0.1,0.9,98.0
1,888,-60,-0.07,0.04991,0.1,0.9,98.0
1,889,-100,-0.11,0.04991,0.1,0.9,98.0
1,890,-60,-0.07,0.04991,0.1,0.9,98.0
1,891,-165,-0.19,0.04991,0.1,0.9,98.0
1,892,-60,-0.07,0.04991,0.1,0.9,98.0
1,893,-60,-0.07,0.04991,0.1,0.9,98.0
1,894,-165,-0.18,0.04991,0.1,0.9,98.0
1,895,-165,-0.18,0.04991,0.1,0.9,98.0
1,896,-100,-0.11,0.04991,0.1,0.9,98.0
1,897,-200,-0.22,0.04991,0.1,0.9,98.0
1,898,-100,-0.11,0.04991,0.1,0.9,98.0
1,899,-60,-0.07,0.04991,0.1,0.9,98.0
1,900,-165,-0.18,0.04991,0.1,0.9,98.0
1,901,-60,-0.07,0.04991,0.1,0.9,98.0
1,902,-185,-0.21,0.04991,0.1,0.9,98.0
1,903,-60,-0.07,0.04991,0.1,0.9,98.0
1,904,-185,-0.2,0.04991,0.1,0.9,98.0
1,905,-60,-0.07,0.04991,0.1,0.9,98.0
1,906,-60,-0.07,0.04991,0.1,0.9,98.0
1,907,-60,-0.07,0.04991,0.1,0.9,98.0
1,908,-165,-0.18,0.04991,0.1,0.9,98.0
1,909,-140,-0.15,0.04991,0.1,0.9,98.0
1,910,-140,-0.15,0.04991,0.1,0.9,98.0
1,911,-100,-0.11,0.04991,0.1,0.9,98.0
1,912,-205,-0.22,0.04991,0.1,0.9,98.0
1,913,-235,-0.26,0.04991,0.1,0.9,98.0
1,914,-165,-0.18,0.04991,0.1,0.9,98.0
1,915,-60,-0.07,0.04991,0.1,0.9,98.0
1,916,-60,-0.07,0.04991,0.1,0.9,98.0
1,917,-165,-0.18,0.04991,0.1,0.9,98.0
1,918,-165,-0.18,0.04991,0.1,0.9,98.0
1,919,-60,-0.07,0.04991,0.1,0.9,98.0
1,920,-60,-0.07,0.04991,0.1,0.9,98.0
1,921,-60,-0.07,0.04991,0.1,0.9,98.0
1,922,-60,-0.07,0.04991,0.1,0.9,98.0
1,923,-255,-0.28,0.04991,0.1,0.9,98.0
1,924,-60,-0.06,0.04991,0.1,0.9,98.0
1,925,-80,-0.09,0.04991,0.1,0.9,98.0
1,926,-165,-0.18,0.04991,0.1,0.9,98.0
1,927,-120,-0.13,0.04991,0.1,0.9,98.0
1,928,-60,-0.06,0.04991,0.1,0.9,98.0
1,929,-165,-0.18,0.04991,0.1,0.9,98.0
1,930,-60,-0.06,0.04991,0.1,0.9,98.0
1,931,-60,-0.06,0.04991,0.1,0.9,98.0
1,932,-165,-0.18,0.04991,0.1,0.9,98.0
1,933,-120,-0.13,0.04991,0.1,0.9,98.0
1,934,-60,-0.06,0.04991,0.1,0.9,98.0
1,935,-165,-0.18,0.04991,0.1,0.9,98.0
1,936,-60,-0.06,0.04991,0.1,0.9,98.0
1,937,-165,-0.18,0.04991,0.1,0.9,98.0
1,938,-185,-0.2,0.04991,0.1,0.9,98.0
1,939,-165,-0.18,0.04991,0.1,0.9,98.0
1,940,-165,-0.18,0.04991,0.1,0.9,98.0
1,941,-60,-0.06,0.04991,0.1,0.9,98.0
1,942,-165,-0.18,0.04991,0.1,0.9,98.0
1,943,-130,-0.14,0.04991,0.1,0.9,98.0
1,944,-310,-0.33,0.04991,0.1,0.9,98.0
1,945,-60,-0.06,0.04991,0.1,0.9,98.0
1,946,-255,-0.27,0.04991,0.1,0.9,98.0
1,947,-165,-0.17,0.04991,0.1,0.9,98.0
1,948,-60,-0.06,0.04991,0.1,0.9,98.0
1,949,-60,-0.06,0.04991,0.1,0.9,98.0
1,950,-80,-0.08,0.04991,0.1,0.9,98.0
1,951,-185,-0.19,0.04991,0.1,0.9,98.0
